id,region,region_url,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
7049235034,10,10,6995,2012,7,2,5,2,92000,0,0,1,,7,1,7,37.3043,-77.4083
7049235129,10,10,9995,2013,20,2,,2,87000,0,0,1,,7,9,7,37.3043,-77.4083
7049234937,10,10,9995,2015,7,2,5,2,73000,0,0,1,,7,9,7,37.3043,-77.4083
7049234918,10,10,11000,2008,37,,5,2,136797,0,0,0,,8,10,7,37.6237,-77.5303
7049229031,10,10,3800,2001,12,0,5,2,282000,0,0,0,2,9,10,7,37.6644,-77.6568
7049222319,10,10,22900,2005,7,0,6,2,48500,0,0,2,1,9,0,7,37.7395,-77.4784
7049215726,10,10,3200,2005,37,2,5,2,234632,0,0,1,1,4,9,7,37.6478,-77.5765
7049034270,10,10,0,2014,18,,,2,21089,0,0,2,,1,0,7,38.5114,-77.3689
7049208819,10,10,2900,2010,16,2,3,2,186650,0,0,1,2,11,1,7,38.3153,-77.4741
7049194696,10,10,8500,2011,12,0,6,2,225000,0,0,2,,,10,7,37.7337,-77.7
7049193408,10,10,6477,2006,25,,,2,102420,0,0,,,7,9,7,38.7458,-77.507
7049183097,10,10,2800,2002,26,2,6,2,,0,0,2,1,7,2,7,37.6067,-77.4641
7049181974,10,10,0,2007,20,,,2,,0,0,,,,,7,37.3428,-77.9841
7049173531,10,10,0,2015,32,,,0,96001,0,1,0,,6,10,7,38.2571,-77.4957
7049171776,10,10,19400,2016,19,2,,2,42301,0,2,0,,12,,7,37.55,-77.46
7049173342,10,10,5695,2008,15,,,2,170606,0,0,,1,7,,7,37.4017,-77.4322
7049171556,10,10,14100,2013,15,2,,2,48489,0,2,1,,2,10,7,37.55,-77.46
7049171531,10,10,22400,2017,15,2,,2,13874,0,2,1,,2,10,7,37.55,-77.46
7049169664,10,10,0,2005,35,,,2,,0,0,,,11,,7,38.3857,-77.4422
7049169387,10,10,8995,2009,17,,,2,108400,0,0,0,,7,,7,38.5077,-77.3712
7049168963,10,10,2500,2006,32,2,6,2,172925,0,0,0,1,6,5,7,37.3428,-77.9841
7049166541,10,10,8500,1979,7,2,6,2,81000,0,0,2,,,1,7,37.4638,-77.398
7049165716,10,10,15900,2003,12,,,0,158876,0,0,,,,,7,38.3295,-77.7329
7049161264,10,10,2400,2008,29,2,3,2,232108,0,0,1,1,7,1,7,38.3153,-77.4741
7049160828,10,10,2195,2003,28,0,5,2,186324,0,1,,2,3,9,7,37.3428,-77.9841
7049160153,10,10,0,2016,11,,3,2,49684,0,0,1,0,3,8,7,,
7049156846,10,10,0,2009,37,0,3,2,185959,0,1,1,0,7,,7,37.6237,-77.3074
7049144571,10,10,27500,2009,6,0,6,2,,0,1,2,1,7,0,7,37.3428,-77.9841
7049140499,10,10,8500,2007,12,3,5,2,84,0,0,2,,1,8,7,40.1083,-76.5103
7049139571,10,10,0,2018,37,,,2,6039,0,0,0,,11,,7,38.5114,-77.3689
7049139417,10,10,0,2009,25,,,0,,0,0,,,8,,7,38.3857,-77.4422
7049139174,10,10,6495,2013,38,,4,2,113462,0,0,1,,7,0,7,37.5081,-77.4864
7049132977,10,10,3995,2007,28,,3,2,143029,0,1,1,,2,8,7,37.5081,-77.4864
7049128435,10,10,3995,2004,15,,3,2,176341,0,0,1,,7,9,7,37.5081,-77.4864
7049126263,10,10,270,2014,7,2,5,4,81787,0,0,,,6,,7,37.2604,-77.3246
7049126195,10,10,344,2017,7,2,5,2,19481,0,0,,,6,,7,37.2604,-77.3246
7049126283,10,10,329,2018,7,2,5,2,48551,0,0,,,6,,7,37.2604,-77.3246
7049126151,10,10,195,2016,7,2,3,2,69843,0,0,,,12,,7,37.2604,-77.3246
7049125644,10,10,9000,2015,9,0,6,2,120000,0,0,2,1,7,9,7,38.7316,-77.477
7049122667,10,10,300,2002,17,,,2,250000,0,0,,,,,7,37.6273,-77.5448
7049122184,10,10,2250,2003,7,2,5,2,166290,0,0,2,1,8,5,7,37.592,-77.5057
7049118958,10,10,5995,2010,12,,5,2,172317,0,0,2,,1,10,7,37.5081,-77.4864
7049084960,10,10,3100,2004,4,0,5,2,130145,0,1,,1,7,1,7,38.3153,-77.4741
7049111599,10,10,0,2012,29,0,5,2,100834,0,0,1,2,7,0,7,37.6237,-77.3074
7049108712,10,10,29900,2014,29,2,5,2,12693,0,2,2,,2,,7,37.55,-77.46
7049108616,10,10,20200,2012,7,2,5,2,16684,0,2,2,,2,0,7,37.55,-77.46
7049108794,10,10,3000,1993,12,2,6,0,311000,0,0,0,1,9,10,7,37.8221,-77.1885
7049108215,10,10,0,2011,7,,,4,,0,0,0,,8,,7,38.3857,-77.4422
7049108013,10,10,0,2005,23,,,2,,0,0,,,8,,7,38.3857,-77.4422
7049106645,10,10,29800,2012,25,2,6,2,49788,0,0,2,,12,0,7,37.55,-77.46
7049106655,10,10,17900,2017,7,2,,2,20609,0,0,,,12,0,7,37.55,-77.46
7049106543,10,10,16400,2013,,2,,2,36445,0,2,2,,2,0,7,37.55,-77.46
7049105024,10,10,13600,2011,16,2,5,2,63443,0,2,,,12,9,7,37.55,-77.46
7049106496,10,10,15700,2016,5,2,,4,42873,0,0,,,12,10,7,37.55,-77.46
7049106483,10,10,15100,2015,19,2,,2,46296,0,0,0,,12,10,7,37.55,-77.46
7049106471,10,10,18700,2017,23,2,,2,39816,0,0,1,,12,,7,37.55,-77.46
7049104926,10,10,18600,2017,37,2,,2,39956,0,2,,,12,,7,37.55,-77.46
7049046706,10,10,13999,2011,12,0,6,2,118322,0,0,0,1,9,8,7,37.6708,-77.6118
7049038908,10,10,16500,2010,37,,5,2,119332,0,0,,,6,,7,36.8282,-76.0237
7049106651,10,10,4995,2004,12,,5,2,117986,0,0,2,,2,11,7,37.5081,-77.4864
7049106407,10,10,16800,2016,29,2,5,2,63491,0,0,0,,12,10,7,37.55,-77.46
7049104788,10,10,17000,2017,7,2,,2,44520,0,0,,,12,,7,37.55,-77.46
7049104789,10,10,13500,2016,19,2,,2,66618,0,0,1,,12,,7,37.55,-77.46
7049103236,10,10,0,2016,29,,,2,75805,0,0,1,,7,8,7,38.2571,-77.4957
7049096922,10,10,5555,2005,8,0,3,2,55428,0,0,1,0,1,9,7,37.5081,-77.4864
7049091400,10,10,9995,2007,7,,6,2,175953,0,0,0,,8,0,7,37.5081,-77.4864
7049088284,10,10,4449,2012,7,,5,2,154473,0,0,1,,7,9,7,37.5081,-77.4864
7049087447,10,10,1395,1993,12,2,6,2,230200,0,0,,,,,7,37.5429,-77.4676
7049083521,10,10,5959,2006,0,,5,2,138416,0,0,1,,7,5,7,37.5081,-77.4864
7049082276,10,10,9995,2010,32,0,,2,193392,0,0,0,,6,,7,38.269,-77.4438
7049081890,10,10,5895,2003,37,,,2,108454,0,0,1,,7,,7,38.5077,-77.3712
7049078333,10,10,16499,2010,12,3,6,2,131513,0,0,,1,10,10,7,37.4638,-77.398
7049078316,10,10,3995,2001,0,,5,2,202437,0,0,0,,8,9,7,37.5081,-77.4864
7049074602,10,10,0,2011,7,,5,2,110445,0,0,0,2,8,5,7,,
7049063859,10,10,4500,1975,7,1,6,2,,0,1,,,9,10,7,37.4052,-78.3724
7049062056,10,10,2000,1998,12,,,2,,0,1,,,,,7,37.5477,-77.3948
7049060746,10,10,14995,2017,37,,,2,43702,0,0,1,,7,,7,38.5084,-77.3716
7049055314,10,10,2500,2008,12,1,,2,147000,0,1,2,,,10,7,37.5024,-77.5191
7049047351,10,10,39500,2016,,3,5,0,,0,0,,,,,7,37.5,-77.4685
7049033748,10,10,0,2015,32,,,2,58867,0,0,0,,6,0,7,38.2571,-77.4957
7049031346,10,10,13995,2010,12,,6,2,121340,0,0,,,9,8,7,38.5072,-77.3741
7049026649,10,10,7900,2008,37,0,5,2,0,0,0,1,1,8,0,7,37.6961,-77.5803
7049026274,10,10,1950,1997,37,2,3,2,181000,0,0,1,,7,,7,37.6691,-77.3294
7049019053,10,10,7900,2008,13,0,6,2,,0,0,2,1,10,10,7,36.7352,-76.2384
7049012742,10,10,0,2018,13,2,6,2,10329,0,0,,,6,,7,37.2604,-77.3246
7049012743,10,10,0,2016,7,2,3,2,69843,0,0,,,12,,7,37.2604,-77.3246
7049012696,10,10,0,2014,7,2,5,4,81787,0,0,,,6,,7,37.2604,-77.3246
7049012646,10,10,0,2013,6,2,5,2,102491,0,0,,,7,,7,37.2604,-77.3246
7049011767,10,10,8500,2011,16,,3,2,46584,0,0,1,,7,9,7,37.6237,-77.5303
7049009824,10,10,3475,2006,37,2,3,2,139249,0,1,1,0,7,5,7,37.5498,-77.4588
7049005680,10,10,14995,2013,,,3,2,43128,0,1,2,,12,3,7,39.4567,-76.9696
7049005574,10,10,13995,2010,25,,,,117148,0,,,,12,1,7,39.4567,-76.9696
7049001591,10,10,2500,1999,22,2,5,2,164235,0,0,0,2,8,10,7,37.4638,-77.398
7049001070,10,10,9500,2007,7,,,2,237487,0,0,1,,12,10,7,37.4017,-77.4322
7048997227,10,10,6995,2007,9,,,2,121907,0,0,,1,7,,7,38.5077,-77.3712
7048995997,10,10,36900,2018,15,2,5,2,11571,0,2,,,6,0,7,37.55,-77.46
7048995972,10,10,26100,2015,32,2,6,2,39098,0,2,0,,6,,7,37.55,-77.46
7048995986,10,10,24800,2016,32,2,5,4,23156,0,2,0,,6,0,7,37.55,-77.46
7048995987,10,10,20200,2016,12,2,5,2,29556,0,2,,,6,10,7,37.55,-77.46
7048996121,10,10,29900,2015,32,2,6,2,50656,0,2,0,,6,10,7,37.55,-77.46
7048995912,10,10,46800,2015,13,2,6,4,29444,0,0,0,,6,0,7,37.55,-77.46
7048995918,10,10,25400,2014,37,2,6,2,55829,0,2,,,6,0,7,37.55,-77.46
7048995922,10,10,23200,2014,32,2,6,2,25176,0,2,,,6,0,7,37.55,-77.46
7048995685,10,10,6495,2008,37,0,5,2,151000,0,0,0,1,6,1,7,37.4998,-77.4463
7048994838,10,10,5400,2006,15,2,3,2,136000,0,0,,2,7,,7,37.5498,-77.4588
7048993162,10,10,6495,2010,37,0,5,2,93000,0,0,1,2,7,8,7,37.4687,-77.443
7048992208,10,10,10995,2015,15,0,3,2,51000,0,0,1,2,7,1,7,37.4687,-77.443
7048989832,10,10,5495,2006,15,,3,2,147816,0,0,1,,7,5,7,37.6228,-77.4583
7048983386,10,10,5500,2010,16,,3,2,116798,0,0,1,,7,8,7,37.6237,-77.5303
7048983266,10,10,6100,2007,12,,5,2,95707,0,0,2,,8,0,7,37.6237,-77.5303
7048976113,10,10,27000,2005,12,3,6,0,69100,0,0,0,1,9,1,7,37.3333,-77.6343
7048974074,10,10,12995,2018,20,,,2,41582,0,0,1,,,10,7,37.6501,-77.609
7048974050,10,10,12995,2017,29,,,2,16761,0,0,1,,,9,7,37.6501,-77.609
7048974031,10,10,12495,2017,29,,,2,71723,0,0,1,,,0,7,37.6501,-77.609
7048969923,10,10,0,2005,12,,,0,89781,0,0,0,,6,0,7,38.2571,-77.4957
7048967808,10,10,3000,2000,4,2,6,2,,0,0,2,1,7,10,7,37.7284,-77.5544
7048955240,10,10,4800,2000,7,0,6,2,124000,0,0,0,1,8,3,7,37.5748,-77.4267
7048950888,10,10,3125,2007,12,2,,2,170000,0,0,,2,7,,7,37.4638,-77.398
7048942493,10,10,0,2016,39,,,2,39794,0,0,,,8,,7,38.5114,-77.3689
7048940415,10,10,3100,2008,29,,6,2,37000,0,0,,,,,7,37.4815,-77.6419
7048935494,10,10,6500,2012,15,0,3,2,156200,1,0,1,0,2,10,7,37.3901,-76.8253
7048930485,10,10,3950,2007,26,,,2,,0,0,,,,,7,37.7579,-77.4715
7048929948,10,10,3000,2002,37,,3,2,,0,0,,,,,7,37.7579,-77.4715
7048927120,10,10,7800,2008,35,,,2,58282,0,0,,0,3,,7,38.5077,-77.3712
7048926162,10,10,25900,2016,12,0,,2,46800,0,0,,1,9,5,7,37.4638,-77.398
7048920969,10,10,0,2016,32,,5,0,22783,0,0,0,1,9,5,7,,
7048918982,10,10,0,2014,32,,,0,10286,0,0,0,,6,0,7,38.2571,-77.4957
7048917435,10,10,0,2016,25,0,6,2,33252,0,0,0,1,7,10,7,37.6237,-77.3074
7048916311,10,10,3900,2005,13,,4,2,,0,0,,,,,7,37.4373,-77.4788
7048913199,10,10,6990,2010,35,0,3,2,161000,1,0,0,2,8,5,7,37.638,-77.7077
7048910213,10,10,400,2001,29,2,,2,168000,0,0,,,,,7,37.4638,-77.398
7048906311,10,10,4900,2000,37,,6,2,156000,0,0,2,,6,,7,37.7284,-77.5544
7048811381,10,10,3000,2010,7,2,3,2,139400,0,0,2,2,7,1,7,41.7584,-97.7641
7048898203,10,10,0,2014,,,,0,,0,0,,,,,7,36.0127,-86.56
7048895969,10,10,2750,1999,,,,2,,0,0,,,,,7,37.5262,-77.9003
7048888867,10,10,2500,2008,16,0,5,2,239080,0,0,1,1,10,11,7,,
7048883902,10,10,0,2019,28,,2,2,15113,0,0,1,3,7,1,7,,
7048874113,10,10,5800,2004,22,0,6,2,213021,0,0,0,1,8,2,7,37.4638,-77.398
7048873437,10,10,16000,1999,7,0,6,2,123000,0,0,2,1,6,1,7,37.237,-77.4444
7048867764,10,10,2900,2005,37,2,,2,186540,0,1,1,,7,9,7,38.8994,-77.1895
7048865446,10,10,0,2012,25,,5,2,132479,0,0,0,,8,9,7,,
7048855849,10,10,0,2015,12,,3,2,102783,0,0,0,2,8,5,7,,
7048845382,10,10,0,2016,25,,6,2,26250,0,0,2,,7,0,7,,
7048832680,10,10,4200,2005,37,2,5,2,150000,0,0,1,2,7,5,7,37.4815,-77.6419
7048827982,10,10,0,2016,12,,3,2,84638,0,0,0,0,8,10,7,,
7048816907,10,10,5000,2010,15,2,3,2,176000,0,0,1,,7,9,7,37.623,-77.3896
7048807972,10,10,1500,1968,12,,,2,,0,0,,,,,7,37.7105,-76.6227
7048800960,10,10,0,2014,7,,6,2,109565,0,0,0,1,9,0,7,,
7048788336,10,10,42000,2015,12,0,,0,58472,1,0,,,9,8,7,37.2333,-77.2747
7048784076,10,10,1350,2001,25,1,,2,292956,0,0,0,1,11,,7,37.7337,-77.7
7048777851,10,10,12500,2011,9,,,0,,0,0,,,,,7,39.4461,-77.335
7048762346,10,10,0,1997,12,,0,2,136087,0,0,2,,10,10,7,,
7048761267,10,10,3500,1987,37,0,3,2,160000,0,0,2,,2,3,7,37.409,-77.608
7048743955,10,10,8200,2016,,3,3,2,39800,0,1,1,0,7,10,7,37.4602,-77.5279
7048697627,10,10,9937,2005,9,,,2,,0,0,,,,,7,33.5242,-84.359
7048695944,10,10,0,2014,35,,3,2,103544,0,0,0,2,8,5,7,,
7048684846,10,10,2900,2007,8,0,5,2,179445,0,0,1,2,4,9,7,37.2876,-77.295
7048672625,10,10,7500,1971,,,6,2,,0,0,,,,,7,41.8316,-72.7249
7048663948,10,10,10995,2014,19,0,5,2,,0,0,0,2,8,0,7,37.6028,-77.701
7048662485,10,10,0,2014,19,,,2,81576,0,0,0,,8,0,7,38.5114,-77.3689
7048656134,10,10,3100,1998,12,0,3,2,223,0,1,2,2,6,0,7,37.0833,-77.5585
7048655675,10,10,0,2013,12,,,2,70028,0,0,,0,8,0,7,38.2571,-77.4957
7048648795,10,10,6000,2000,12,,,2,,0,1,,,,,7,37.7688,-78.0112
7048647426,10,10,2000,1996,29,1,3,2,221609,0,1,0,,6,4,7,37.5921,-77.4952
7048636061,10,10,3550,2005,9,,5,2,173322,0,0,1,,4,10,7,38.4733,-78.8716
7048633822,10,10,28500,2018,29,,,2,,0,0,,,,,7,37.2916,-76.4905
7048633254,10,10,30500,2017,7,,,2,,0,0,,,,,7,37.2916,-76.4905
7048632677,10,10,28998,2018,12,,,2,,0,0,,,,,7,37.2916,-76.4905
7048632259,10,10,26500,2015,12,,,2,,0,0,,,,,7,37.2916,-76.4905
7048632003,10,10,1800,2006,15,1,5,2,198,0,0,1,,4,1,7,37.5133,-77.5646
7048582951,10,10,3500,2004,19,2,6,2,195804,0,0,0,,8,8,7,37.4023,-77.6987
7048631422,10,10,3500,1999,9,2,5,2,139000,0,0,2,2,9,8,7,37.546,-77.3278
7048631004,10,10,14500,2017,7,3,3,2,29182,0,1,2,2,9,4,7,38.0696,-78.4862
7048624151,10,10,3999,2005,7,0,6,2,246584,0,0,0,1,8,0,7,37.4638,-77.398
7048620061,10,10,6500,2009,37,,3,3,122739,0,0,1,,7,9,7,37.6237,-77.5303
7048619544,10,10,3899,2005,37,0,3,2,170371,0,0,1,2,3,9,7,37.4638,-77.398
7048619092,10,10,2500,1996,12,2,6,2,185000,0,1,2,2,1,4,7,37.6521,-77.4102
7048598162,10,10,5500,2008,35,,3,2,139893,0,0,0,,8,8,7,37.6237,-77.5303
7048597634,10,10,14995,2006,32,,5,0,247707,0,0,0,,9,10,7,38.5072,-77.3741
7048591758,10,10,6750,2009,20,2,5,2,158000,0,1,0,1,,5,7,37.6754,-77.4926
7048578200,10,10,3500,2007,37,,,2,,0,0,,,,,7,-7.11785,-105.055
7048577100,10,10,0,2018,19,,,2,18997,0,0,0,,8,6,7,38.5114,-77.3689
7048576919,10,10,0,2016,9,0,3,2,59467,0,0,1,,7,8,7,37.0419,-76.3871
7048573623,10,10,7300,2008,15,,3,2,104195,0,0,1,,2,5,7,37.6237,-77.5303
7048569492,10,10,9995,2012,25,,,2,99295,0,0,0,,7,10,7,37.5921,-77.4952
7048565246,10,10,6995,2004,37,,6,2,147823,0,0,2,1,8,10,7,37.5921,-77.4952
7048564347,10,10,11995,2012,15,,5,2,108988,0,0,1,1,10,0,7,37.5921,-77.4952
7048538036,10,10,8500,2015,35,2,3,2,120600,0,0,0,,,5,7,37.5477,-77.3948
7048373136,10,10,10995,2013,4,,3,2,78838,0,0,0,,8,0,7,38.5072,-77.3741
7048564044,10,10,4800,2007,8,2,6,2,150000,0,0,2,1,7,0,7,37.4638,-77.398
7048563498,10,10,7500,2013,12,,5,2,86800,0,0,1,,7,10,7,37.5921,-77.4952
7048560734,10,10,22000,2006,19,2,5,2,14883,1,1,0,,8,4,7,37.4291,-77.6845
7048556835,10,10,0,2017,15,,,2,32029,0,1,1,,7,1,7,38.2571,-77.4957
7048556613,10,10,0,2016,12,,,0,42998,0,0,0,,6,0,7,38.2571,-77.4957
7048555012,10,10,26999,2015,13,,,2,125087,0,0,0,,8,10,7,38.188,-77.5116
7048554665,10,10,6999,2010,13,,,2,143097,0,0,1,,11,9,7,38.188,-77.5116
7048554436,10,10,27999,2016,37,,,2,64999,0,0,0,,6,1,7,38.188,-77.5116
7048553996,10,10,11750,2013,37,,,2,119799,0,0,1,,11,8,7,38.188,-77.5116
7048548144,10,10,2950,2009,29,2,3,2,150,0,0,1,1,7,9,7,37.486,-77.4447
7048548151,10,10,17500,2007,37,0,5,2,159000,0,0,0,2,8,3,7,37.6628,-77.534
7048542288,10,10,5200,2003,7,2,6,2,181473,0,0,0,1,8,2,7,37.5498,-77.4588
7048428640,10,10,19800,2012,19,2,5,2,90278,0,2,0,,12,0,7,37.55,-77.46
7048532887,10,10,7800,1999,7,0,6,2,178000,0,0,0,,8,5,7,36.9645,-79.861
7048529899,10,10,5477,2009,28,,,2,137502,0,0,0,,11,9,7,38.7458,-77.507
7048526620,10,10,700,1999,12,5,5,2,202853,0,0,0,,8,1,7,37.4634,-77.3976
7048523702,10,10,9995,2009,12,0,6,2,173421,0,0,0,,9,10,7,37.5151,-77.4481
7048517635,10,10,6500,2004,12,0,6,2,92000,0,0,2,2,1,8,7,37.2876,-77.295
7048517486,10,10,600,2001,38,,3,2,170000,0,0,,,1,1,7,37.5421,-77.9189
7048511880,10,10,7990,2008,7,,,4,222031,0,0,0,,8,,7,37.4017,-77.4322
7048428553,10,10,16000,2018,16,2,,4,40318,0,0,1,,12,1,7,37.55,-77.46
7048428496,10,10,16000,2017,19,2,,2,43113,0,2,0,,12,0,7,37.55,-77.46
7048501019,10,10,700,1992,13,1,6,2,287725,0,0,0,1,8,9,7,37.5142,-77.6265
7048500728,10,10,5800,2014,29,0,3,2,95138,0,0,,1,7,8,7,37.4638,-77.398
7048495386,10,10,0,2014,7,0,6,2,105506,0,0,0,2,9,,7,37.6237,-77.3074
7048490741,10,10,21987,2013,13,,,2,100712,0,0,,,,,7,36.0777,-79.9086
7048486881,10,10,16995,2009,19,,,2,110064,0,0,0,,8,9,7,38.2529,-77.5026
7048479239,10,10,0,2013,29,,,2,86918,0,0,1,,7,10,7,38.5114,-77.3689
7048469811,10,10,0,2016,3,,,2,27382,0,0,,0,7,0,7,38.2571,-77.4957
7048464299,10,10,8200,2009,15,2,5,2,141000,0,0,0,1,8,1,7,37.5463,-77.6006
7048428468,10,10,17300,2017,7,2,,2,38037,0,0,,,12,1,7,37.55,-77.46
7048424183,10,10,22000,2002,,,,2,,0,1,,,,,7,37.5957,-77.5704
7048417807,10,10,26495,2008,7,0,6,0,156558,0,0,0,1,9,,7,37.4709,-77.5259
7048455094,10,10,35500,2015,32,3,5,0,82300,0,0,0,,9,0,7,36.3834,-86.4512
7048451230,10,10,0,2012,12,0,5,2,51714,0,1,2,3,2,,7,37.6237,-77.3074
7048444224,10,10,13995,2015,3,,,2,104174,0,0,,3,7,0,7,38.2529,-77.5026
7048440102,10,10,4500,2012,24,2,5,2,141850,0,0,1,1,7,9,7,37.5157,-77.2758
7048439037,10,10,600,2006,12,,,2,,0,0,,,,,7,37.6356,-76.5918
7048437407,10,10,1,1967,,,,2,,0,1,,,,,7,37.5109,-77.6429
7048434973,10,10,23500,2008,12,0,6,0,78000,0,0,,1,9,10,7,26.7492,-80.0725
7048431655,10,10,2699,1986,37,2,3,2,108000,0,1,1,3,2,1,7,37.6645,-76.416
7048428713,10,10,22300,2018,19,2,,2,29881,0,2,0,,12,,7,37.55,-77.46
7048429078,10,10,3000,2004,3,2,3,2,,0,0,0,,,9,7,37.5957,-77.5704
7048414727,10,10,14350,2011,22,0,5,2,106103,0,0,0,,8,8,7,38.4733,-78.8716
7048413437,10,10,6750,2015,38,0,3,2,106789,0,0,1,,7,1,7,38.4733,-78.8716
7048413250,10,10,10995,2012,25,,,2,92932,0,0,,0,7,10,7,38.5084,-77.3716
7048411332,10,10,13500,2007,7,0,6,2,122966,0,0,0,1,8,,7,37.471,-77.5261
7048411105,10,10,8700,2014,9,,,2,67000,0,0,,,,,7,37.5498,-77.4588
7048410179,10,10,11350,2014,28,0,3,2,99804,0,0,0,,8,2,7,38.4733,-78.8716
7048408512,10,10,1000,2000,7,,,2,,0,0,,,,,7,37.27,-77.4038
7048408127,10,10,500,2003,16,2,3,2,190000,0,1,,,3,,7,37.5842,-77.5573
7048404714,10,10,27500,2015,13,0,6,2,110000,0,0,0,,,0,7,37.6281,-77.3395
7048400784,10,10,10995,2012,25,,,2,92932,0,0,,0,7,10,7,38.5084,-77.3716
7048400673,10,10,0,2012,17,,,2,114929,0,0,1,,11,10,7,38.2529,-77.5026
7048375746,10,10,0,2016,29,,,2,54697,0,0,1,,7,9,7,38.5114,-77.3689
7048393579,10,10,29900,2007,7,,,0,85591,0,0,,,,,7,38.3292,-77.7329
7048393436,10,10,2200,2006,38,2,3,2,215504,0,1,1,0,3,9,7,37.5748,-77.4267
7048389887,10,10,39900,2018,7,3,6,0,53600,0,0,0,,9,10,7,36.3834,-86.4512
7048387765,10,10,0,2017,16,,,2,38585,0,0,,,7,0,7,38.2571,-77.4957
7048387474,10,10,0,2016,12,,,0,78088,0,0,0,,6,10,7,38.2571,-77.4957
7048381884,10,10,25900,2019,32,2,5,2,2896,0,2,,,6,0,7,37.55,-77.46
7048381871,10,10,22300,2013,32,2,6,2,48276,0,2,0,,6,0,7,37.55,-77.46
7048381873,10,10,25100,2014,7,2,6,4,58403,0,2,0,,6,4,7,37.55,-77.46
7048381839,10,10,25600,2016,32,2,6,2,48705,0,2,0,,6,0,7,37.55,-77.46
7048381852,10,10,33500,2019,37,2,5,2,4449,0,2,0,,6,,7,37.55,-77.46
7048381832,10,10,27700,2018,29,2,5,2,12088,0,2,0,,6,8,7,37.55,-77.46
7048380560,10,10,3200,2008,15,2,5,2,242000,0,0,1,,4,1,7,37.6691,-77.3294
7048377249,10,10,21500,2015,15,,5,2,72532,0,0,0,,8,5,7,37.6237,-77.5303
7048377041,10,10,35999,2014,32,,5,0,129010,0,0,0,,6,0,7,39.5129,-76.9095
7048371679,10,10,7400,2015,9,,,2,35000,4,0,,,,,7,37.5921,-77.4952
7048368166,10,10,25995,2011,7,,6,2,72318,0,0,0,,,9,7,38.263,-77.4947
7048360763,10,10,9500,2005,9,0,5,2,75000,0,0,2,,6,5,7,37.4815,-77.6419
7048358827,10,10,15795,2005,12,,,0,135192,0,0,0,,6,0,7,38.2529,-77.5026
7048356778,10,10,26900,2011,32,0,5,0,170500,0,0,0,,9,10,7,36.3834,-86.4512
7048354262,10,10,11500,2014,15,,5,2,97228,0,0,1,,10,9,7,37.6237,-77.5303
7048351112,10,10,15000,2002,12,0,,0,99465,0,0,,,,10,7,37.7395,-77.4784
7048342033,10,10,3950,2002,12,,,2,218278,0,0,0,,6,8,7,37.4017,-77.4322
7048338565,10,10,15995,2011,6,,6,4,157316,0,0,,,8,10,7,39.4567,-76.9696
7048338295,10,10,8995,2011,38,,3,2,93750,0,0,,,8,9,7,39.4567,-76.9696
7048310869,10,10,17600,2017,20,2,,2,16760,0,0,,,12,0,7,37.55,-77.46
7048337120,10,10,2600,2006,7,2,5,2,290000,0,0,2,1,6,8,7,37.6645,-76.416
7048328576,10,10,26600,2015,7,2,6,2,11350,0,0,2,,2,8,7,37.55,-77.46
7048328542,10,10,28600,2014,18,2,6,2,50241,0,0,2,,2,9,7,37.55,-77.46
7048328535,10,10,15600,2011,12,2,5,2,36088,0,2,2,,2,8,7,37.55,-77.46
7048328522,10,10,19100,2015,15,2,,2,39148,0,2,1,,2,8,7,37.55,-77.46
7048328527,10,10,13900,2015,16,2,,2,41552,0,0,1,,2,10,7,37.55,-77.46
7048326064,10,10,10295,2017,29,,,2,64876,0,0,1,,,,7,37.6501,-77.609
7048325984,10,10,10195,2016,12,,,2,33848,0,0,1,,,8,7,37.6501,-77.609
7048325916,10,10,7495,2014,29,,,2,59491,0,0,1,,,9,7,37.6501,-77.609
7048325879,10,10,5600,2007,16,,5,2,87027,0,0,1,,8,1,7,37.6237,-77.5303
7048325729,10,10,15800,2010,37,,5,2,47060,0,0,0,,8,4,7,37.6237,-77.5303
7048319382,10,10,29495,2011,12,,,0,106092,0,0,0,,6,10,7,38.2529,-77.5026
7048315997,10,10,975,1993,12,1,5,2,161000,0,1,0,1,9,1,7,37.4638,-77.398
7048310871,10,10,15600,2017,7,2,,2,35533,0,0,1,,12,1,7,37.55,-77.46
7048310827,10,10,14900,2017,12,2,,2,33972,0,0,1,,12,0,7,37.55,-77.46
7048310796,10,10,17000,2012,25,2,5,2,64674,0,0,,,12,1,7,37.55,-77.46
7048315016,10,10,7995,2012,15,,3,2,107664,0,1,1,,7,9,7,37.5921,-77.4952
7048314154,10,10,4500,2009,37,,3,2,152326,0,0,1,,,5,7,37.5921,-77.4952
7048313228,10,10,8995,2010,15,,3,2,136602,0,0,0,,8,5,7,37.5921,-77.4952
7048312540,10,10,4500,2004,24,,3,2,139239,0,0,,,1,9,7,37.5921,-77.4952
7048312223,10,10,1500,2002,,2,,2,142000,0,0,0,2,8,,7,37.1819,-77.3854
7048312095,10,10,0,2011,32,,,2,110579,0,0,0,,6,4,7,38.2571,-77.4957
7048311774,10,10,8995,2015,16,,,2,93525,0,0,1,1,7,10,7,37.5921,-77.4952
7048310708,10,10,9500,2013,12,,5,2,96403,0,0,1,,,1,7,37.5921,-77.4952
